,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054
0,0.443425076453,0.413461538462,0.430303030303,0.428571428571,0.371007371007,0.371428571429,0.368613138686,0.397923875433,0.520891364903,0.458937198068,0.483394833948,0.512104283054
1,0.363914373089,0.38141025641,0.366666666667,0.38198757764,0.380835380835,0.363636363636,0.525547445255,0.505190311419,0.395543175487,0.449275362319,0.30442804428,0.296089385475
2,0.192660550459,0.205128205128,0.20303030303,0.189440993789,0.248157248157,0.264935064935,0.105839416058,0.0968858131488,0.08356545961,0.0917874396135,0.212177121771,0.191806331471
